NCX-1_main_root_1
 1.0  -0.000716 
 0.999819  -0.000693 
 0.999282  -0.000624 
 0.998399  -0.000512 
 0.997172  -0.000355 
 0.995604  -0.000156 
 0.993694  8.6e-05 
 0.991443  0.00037 
 0.988853  0.000695 
 0.985922  0.001062 
 0.982651  0.001469 
 0.979039  0.001916 
 0.975085  0.002401 
 0.970789  0.00292 
 0.966149  0.003471 
 0.961169  0.004048 
 0.955851  0.004648 
 0.950197  0.005267 
 0.944212  0.005902 
 0.937898  0.006551 
 0.93126  0.007212 
 0.924299  0.007882 
 0.917019  0.008556 
 0.909424  0.009232 
 0.901519  0.009906 
 0.893309  0.010572 
 0.884799  0.011229 
 0.875997  0.011872 
 0.866907  0.012498 
 0.857536  0.013105 
 0.847891  0.013688 
 0.837979  0.014244 
 0.827807  0.01477 
 0.817382  0.015263 
 0.806713  0.015717 
 0.795809  0.016128 
 0.784681  0.016495 
 0.773337  0.016815 
 0.761789  0.017086 
 0.750046  0.017306 
 0.738119  0.017472 
 0.726017  0.017584 
 0.713753  0.017639 
 0.701338  0.017637 
 0.688782  0.017577 
 0.676098  0.017459 
 0.663295  0.017283 
 0.650387  0.017048 
 0.637384  0.016756 
 0.624299  0.016406 
 0.611144  0.016 
 0.597931  0.015542 
 0.584669  0.015033 
 0.571369  0.014477 
 0.55804  0.013872 
 0.544696  0.01322 
 0.531347  0.012526 
 0.518003  0.011792 
 0.504675  0.01102 
 0.491371  0.010213 
 0.478104  0.009374 
 0.464883  0.008506 
 0.451719  0.007613 
 0.43862  0.0067 
 0.425594  0.00577 
 0.412649  0.004826 
 0.399793  0.003871 
 0.387036  0.002906 
 0.374387  0.001939 
 0.36185  0.000971 
 0.349432  4e-06 
 0.337143  -0.00096 
 0.32499  -0.001919 
 0.31298  -0.002869 
 0.301122  -0.003808 
 0.289424  -0.004733 
 0.277894  -0.005638 
 0.266535  -0.006519 
 0.255353  -0.007374 
 0.244353  -0.008202 
 0.233541  -0.008999 
 0.222922  -0.009763 
 0.212503  -0.010493 
 0.202288  -0.011185 
 0.192282  -0.011836 
 0.182487  -0.012444 
 0.172908  -0.013009 
 0.16355  -0.01353 
 0.154417  -0.014007 
 0.145514  -0.014436 
 0.136844  -0.014818 
 0.128412  -0.01515 
 0.120221  -0.01543 
 0.112273  -0.015659 
 0.104572  -0.015837 
 0.09712  -0.015964 
 0.089924  -0.016038 
 0.082985  -0.01606 
 0.076307  -0.016029 
 0.069892  -0.015946 
 0.063745  -0.015809 
 0.057869  -0.015617 
 0.052266  -0.01537 
 0.046938  -0.015065 
 0.041886  -0.014703 
 0.037111  -0.014282 
 0.032614  -0.013805 
 0.028397  -0.013272 
 0.024461  -0.012683 
 0.020807  -0.01204 
 0.017438  -0.011344 
 0.014356  -0.010597 
 0.011565  -0.009797 
 0.009066  -0.008947 
 0.006865  -0.008045 
 0.004966  -0.00709 
 0.003376  -0.006078 
 0.002098  -0.004998 
 0.001132  -0.003837 
 0.000468  -0.002584 
 9.6e-05  -0.001229 
 0.0  0.000235 
 0.000158  0.001809 
 0.000546  0.003486 
 0.001146  0.005246 
 0.001953  0.007066 
 0.002969  0.00893 
 0.004198  0.010827 
 0.00564  0.012751 
 0.007295  0.014691 
 0.009167  0.016636 
 0.011261  0.018584 
 0.013579  0.020532 
 0.016119  0.02248 
 0.018874  0.02442 
 0.021844  0.026342 
 0.025031  0.028236 
 0.028442  0.030096 
 0.032083  0.031919 
 0.035954  0.033708 
 0.040055  0.035459 
 0.044385  0.037167 
 0.048949  0.03883 
 0.05375  0.040449 
 0.058785  0.04203 
 0.064048  0.043568 
 0.069535  0.045058 
 0.075253  0.046495 
 0.081203  0.047882 
 0.087381  0.049224 
 0.093781  0.050519 
 0.100401  0.051763 
 0.10724  0.052953 
 0.114297  0.05409 
 0.121569  0.055175 
 0.129053  0.056206 
 0.136749  0.057182 
 0.144653  0.058105 
 0.152763  0.058977 
 0.161072  0.059797 
 0.169577  0.060566 
 0.178274  0.061283 
 0.187157  0.061946 
 0.196226  0.062556 
 0.205477  0.063113 
 0.214905  0.063621 
 0.224505  0.064078 
 0.234273  0.064486 
 0.244205  0.064847 
 0.254295  0.065163 
 0.264536  0.065435 
 0.274922  0.065665 
 0.285446  0.065854 
 0.296102  0.066001 
 0.306882  0.066108 
 0.31778  0.066174 
 0.328791  0.066201 
 0.339907  0.06619 
 0.35112  0.066141 
 0.362423  0.066055 
 0.373811  0.06593 
 0.385276  0.06577 
 0.396809  0.065575 
 0.408402  0.065342 
 0.420051  0.065072 
