NCX-1_main_tip_1
 1.0  -0.000553 
 0.999825  -0.000531 
 0.999304  -0.000465 
 0.998444  -0.000356 
 0.997249  -0.000205 
 0.995719  -1.2e-05 
 0.993855  0.000222 
 0.991657  0.000498 
 0.989126  0.000814 
 0.986263  0.00117 
 0.983067  0.001565 
 0.979538  0.002 
 0.975677  0.002471 
 0.971484  0.002978 
 0.966958  0.003518 
 0.962101  0.004088 
 0.956915  0.004685 
 0.951403  0.005306 
 0.945566  0.005948 
 0.939409  0.006609 
 0.932935  0.007288 
 0.926146  0.007981 
 0.919045  0.008686 
 0.911636  0.009401 
 0.903921  0.010122 
 0.895906  0.010843 
 0.887597  0.011562 
 0.878999  0.012275 
 0.870118  0.012982 
 0.86096  0.013677 
 0.851531  0.01436 
 0.841837  0.015028 
 0.831883  0.015676 
 0.821677  0.016302 
 0.811226  0.016901 
 0.800537  0.01747 
 0.789621  0.018007 
 0.778485  0.018507 
 0.76714  0.018969 
 0.755594  0.019392 
 0.743856  0.019775 
 0.731934  0.020114 
 0.719838  0.020406 
 0.707579  0.020651 
 0.695166  0.020846 
 0.68261  0.02099 
 0.669921  0.021082 
 0.657111  0.02112 
 0.644188  0.021104 
 0.631165  0.021029 
 0.618056  0.020899 
 0.604874  0.020714 
 0.591626  0.020476 
 0.578323  0.020185 
 0.564977  0.019841 
 0.551599  0.019447 
 0.538198  0.019002 
 0.524786  0.018508 
 0.511374  0.017965 
 0.497973  0.017375 
 0.484595  0.016738 
 0.471252  0.016057 
 0.457957  0.015337 
 0.444719  0.014582 
 0.431545  0.013796 
 0.418445  0.01298 
 0.405429  0.012137 
 0.392508  0.01127 
 0.379689  0.010385 
 0.36698  0.009482 
 0.354389  0.008566 
 0.341926  0.007639 
 0.329596  0.006703 
 0.317411  0.005758 
 0.305381  0.00481 
 0.293515  0.003864 
 0.281819  0.002924 
 0.270299  0.001997 
 0.258962  0.001085 
 0.247812  0.000193 
 0.236853  -0.000676 
 0.226092  -0.001521 
 0.215534  -0.002338 
 0.205183  -0.003123 
 0.195044  -0.003873 
 0.185118  -0.004588 
 0.175412  -0.005266 
 0.165927  -0.005906 
 0.156669  -0.006506 
 0.14764  -0.007067 
 0.138849  -0.007587 
 0.130297  -0.008064 
 0.121986  -0.008496 
 0.11392  -0.008885 
 0.106104  -0.009231 
 0.098543  -0.009532 
 0.09124  -0.009786 
 0.084195  -0.009993 
 0.077415  -0.010155 
 0.070902  -0.010271 
 0.06466  -0.010339 
 0.058693  -0.010358 
 0.053004  -0.010327 
 0.047594  -0.010242 
 0.042462  -0.010104 
 0.03761  -0.009914 
 0.03304  -0.009673 
 0.028752  -0.009381 
 0.024748  -0.009039 
 0.02103  -0.00865 
 0.017601  -0.008215 
 0.014466  -0.007736 
 0.011628  -0.007212 
 0.009093  -0.006645 
 0.006867  -0.006031 
 0.004956  -0.005362 
 0.003361  -0.004632 
 0.002081  -0.003831 
 0.001115  -0.002951 
 0.000454  -0.001981 
 8.9e-05  -0.000913 
 5e-06  0.00026 
 0.00018  0.00154 
 0.00059  0.00292 
 0.001216  0.004375 
 0.002057  0.00588 
 0.003124  0.007419 
 0.004424  0.008988 
 0.005955  0.010586 
 0.007717  0.012206 
 0.00971  0.013839 
 0.011938  0.015482 
 0.014401  0.017133 
 0.017097  0.018788 
 0.020023  0.020443 
 0.02318  0.022092 
 0.026566  0.023727 
 0.030185  0.025342 
 0.034041  0.026934 
 0.038138  0.028504 
 0.042474  0.030052 
 0.047047  0.031576 
 0.051859  0.033074 
 0.05691  0.034545 
 0.062198  0.035994 
 0.067718  0.037418 
 0.073466  0.038814 
 0.079444  0.040181 
 0.085647  0.041521 
 0.092069  0.042833 
 0.098708  0.044111 
 0.105561  0.045355 
 0.112627  0.046563 
 0.1199  0.047735 
 0.127379  0.048867 
 0.135061  0.049958 
 0.142946  0.051009 
 0.151029  0.052021 
 0.159305  0.052993 
 0.16777  0.053926 
 0.176419  0.054819 
 0.185246  0.055671 
 0.194248  0.05648 
 0.203421  0.057245 
 0.212762  0.057968 
 0.222265  0.058648 
 0.231924  0.059285 
 0.241736  0.059879 
 0.251696  0.060432 
 0.261798  0.060944 
 0.272033  0.061416 
 0.282396  0.061846 
 0.29288  0.062234 
 0.30348  0.062579 
 0.31419  0.062881 
 0.325004  0.063139 
 0.335916  0.063355 
 0.346919  0.063527 
 0.358006  0.063654 
 0.369174  0.063737 
 0.380415  0.063775 
 0.391722  0.06377 
 0.403088  0.063719 
 0.414508  0.063622 
 0.425977  0.063479 
 0.437486  0.063291 
 0.449032  0.063055 
 0.460609  0.062773 
 0.472213  0.062445 
 0.483836  0.062074 
 0.495472  0.061662 
 0.507113  0.061207 
 0.518753  0.06071 
 0.530385  0.060172 
 0.542005  0.059594 
 0.553604  0.058976 
 0.565176  0.05832 
 0.576713  0.057626 
 0.588209  0.056892 
 0.599661  0.05612 
 0.611062  0.055313 
 0.622403  0.054472 
 0.633676  0.053595 
 0.644876  0.052682 
 0.655998  0.051733 
 0.66704  0.050747 
 0.677995  0.049729 
 0.688858  0.048679 
 0.699624  0.0476 
 0.710286  0.046495 
 0.720836  0.045363 
 0.731269  0.044205 
 0.741583  0.043022 
 0.751771  0.041817 
 0.76183  0.040592 
 0.771752  0.03935 
 0.781532  0.038094 
 0.791163  0.036826 
 0.800638  0.035544 
 0.809956  0.034251 
 0.819111  0.03295 
 0.828098  0.031643 
 0.83691  0.030334 
 0.845544  0.029023 
 0.853993  0.027713 
 0.862253  0.026404 
 0.87032  0.025101 
 0.878189  0.023806 
