NCX-1_canard_tip_4
 1.0  -0.000902 
 0.999824  -0.000816 
 0.9993  -0.000561 
 0.998432  -0.000138 
 0.997213  0.000452 
 0.99564  0.001208 
 0.993703  0.002132 
 0.991395  0.003222 
 0.988708  0.004476 
 0.985633  0.005892 
 0.98216  0.007468 
 0.978279  0.009197 
 0.97398  0.011075 
 0.969252  0.013093 
 0.964084  0.015241 
 0.958467  0.017504 
 0.952395  0.019867 
 0.945864  0.022314 
 0.938873  0.024827 
 0.931422  0.027391 
 0.923513  0.029992 
 0.915142  0.032612 
 0.906311  0.035231 
 0.897025  0.037823 
 0.887296  0.040364 
 0.877141  0.042837 
 0.866576  0.045223 
 0.85562  0.047507 
 0.844291  0.049676 
 0.832609  0.051722 
 0.820589  0.05363 
 0.808254  0.055386 
 0.79563  0.05698 
 0.782748  0.058405 
 0.769633  0.059662 
 0.756313  0.060754 
 0.742812  0.061687 
 0.729145  0.062469 
 0.715331  0.063103 
 0.70139  0.063592 
 0.687341  0.063943 
 0.673203  0.064169 
 0.658983  0.064277 
 0.644695  0.064269 
 0.630357  0.064151 
 0.615985  0.063931 
 0.601594  0.063622 
 0.587192  0.063237 
 0.572785  0.062787 
 0.558376  0.062277 
 0.54397  0.061711 
 0.529577  0.061092 
 0.515203  0.060428 
 0.500851  0.059722 
 0.486524  0.058974 
 0.472235  0.05818 
 0.457997  0.057349 
 0.443812  0.056491 
 0.429678  0.05561 
 0.415593  0.054698 
 0.401567  0.053747 
 0.387611  0.052757 
 0.373735  0.051727 
 0.359945  0.050657 
 0.346247  0.049546 
 0.332647  0.048391 
 0.319151  0.047179 
 0.305778  0.0459 
 0.292551  0.044554 
 0.279488  0.043147 
 0.2666  0.041686 
 0.253896  0.040174 
 0.241388  0.038612 
 0.229084  0.037003 
 0.216997  0.035345 
 0.205142  0.033639 
 0.193538  0.031892 
 0.182191  0.030117 
 0.171104  0.028315 
 0.160289  0.026482 
 0.149763  0.024621 
 0.139541  0.022741 
 0.129633  0.020853 
 0.120045  0.018965 
 0.110788  0.017083 
 0.101865  0.015217 
 0.093282  0.013371 
 0.085048  0.011547 
 0.077174  0.009751 
 0.069669  0.007994 
 0.062541  0.006282 
 0.055803  0.004626 
 0.049467  0.003045 
 0.04353  0.001563 
 0.037981  0.000191 
 0.032817  -0.001064 
 0.028034  -0.002195 
 0.023626  -0.003195 
 0.019588  -0.004065 
 0.015922  -0.004808 
 0.01264  -0.00542 
 0.009749  -0.00589 
 0.007261  -0.006208 
 0.005194  -0.006344 
 0.003543  -0.006248 
 0.00227  -0.005874 
 0.001326  -0.005208 
 0.000668  -0.00425 
 0.00026  -0.002998 
 5.2e-05  -0.001463 
 -2e-06  0.000323 
 7.7e-05  0.002312 
 0.000288  0.004469 
 0.000625  0.00677 
 0.001081  0.00918 
 0.001667  0.011661 
 0.002407  0.014191 
 0.003323  0.016766 
 0.004421  0.019385 
 0.005707  0.022043 
 0.007187  0.024736 
 0.008866  0.027464 
