NCX-1_canard_root_22_kai
 1.0000807     0.0000394
 0.9886080     0.0077500
 0.9769043     0.0150803
 0.9649389     0.0220431
 0.9526812     0.0286514
 0.9401005     0.0349183
 0.9271662     0.0408565
 0.9138477     0.0464790
 0.9001141     0.0517989
 0.8859350     0.0568290
 0.8712796     0.0615823
 0.8561174     0.0660718
 0.8404175     0.0703103
 0.8241495     0.0743109
 0.8072826     0.0780864
 0.7897861     0.0816499
 0.7716295     0.0850142
 0.7527820     0.0881923
 0.7332131     0.0911972
 0.7128920     0.0940418
 0.6917907     0.0967386
 0.6699405     0.0992913
 0.6474320     0.1016945
 0.6243585     0.1039424
 0.6008132     0.1060294
 0.5768893     0.1079496
 0.5526802     0.1096972
 0.5282790     0.1112666
 0.5037790     0.1126521
 0.4792734     0.1138477
 0.4548555     0.1148479
 0.4306185     0.1156468
 0.4066557     0.1162386
 0.3830602     0.1166178
 0.3599254     0.1167784
 0.3373444     0.1167148
 0.3154106     0.1164211
 0.2942171     0.1158917
 0.2738573     0.1151208
 0.2544242     0.1141026
 0.2359905     0.1128344
 0.2185450     0.1113252
 0.2020561     0.1095869
 0.1864920     0.1076315
 0.1718210     0.1054709
 0.1580112     0.1031173
 0.1450310     0.1005825
 0.1328485     0.0978785
 0.1214320     0.0950173
 0.1107498     0.0920108
 0.1007701     0.0888711
 0.0914611     0.0856101
 0.0827911     0.0822398
 0.0747282     0.0787721
 0.0672409     0.0752191
 0.0602972     0.0715927
 0.0538654     0.0679048
 0.0479138     0.0641675
 0.0424106     0.0603928
 0.0373244     0.0565926
 0.0326326     0.0527807
 0.0283209     0.0489726
 0.0243757     0.0451838
 0.0207834     0.0414297
 0.0175301     0.0377259
 0.0146021     0.0340878
 0.0119858     0.0305311
 0.0096675     0.0270711
 0.0076334     0.0237235
 0.0058699     0.0205036
 0.0043631     0.0174271
 0.0030995     0.0145094
 0.0020653     0.0117660
 0.0012467     0.0092124
 0.0006302     0.0068642
 0.0002019     0.0047369
-0.0000518     0.0028459
-0.0001447     0.0012068
-0.0000904    -0.0001650
-0.0000799    -0.0013160
 0.0000502    -0.0024238
 0.0002951    -0.0034854
 0.0006501    -0.0044975
 0.0011105    -0.0054570
 0.0016715    -0.0063609
 0.0023284    -0.0072058
 0.0030764    -0.0079888
 0.0039109    -0.0087066
 0.0048270    -0.0093560
 0.0058202    -0.0099341
 0.0068855    -0.0104375
 0.0080184    -0.0108631
 0.0092140    -0.0112079
 0.0104676    -0.0114686
 0.0117746    -0.0116422
 0.0131301    -0.0117254
 0.0145294    -0.0117151
 0.0159679    -0.0116081
 0.0174415    -0.0114015
 0.0189660    -0.0110942
 0.0205763    -0.0106872
 0.0223085    -0.0101817
 0.0241985    -0.0095789
 0.0262821    -0.0088798
 0.0285953    -0.0080856
 0.0311741    -0.0071974
 0.0340543    -0.0062164
 0.0372719    -0.0051437
 0.0408628    -0.0039804
 0.0448630    -0.0027278
 0.0493083    -0.0013868
 0.0542348     0.0000413
 0.0596783     0.0015554
 0.0656748     0.0031544
 0.0722601     0.0048371
 0.0794703     0.0066025
 0.0873412     0.0084493
 0.0959088     0.0103764
 0.1052065     0.0123815
 0.1152580     0.0144576
 0.1260843     0.0165964
 0.1377066     0.0187896
 0.1501459     0.0210291
 0.1634235     0.0233066
 0.1775604     0.0256139
 0.1925778     0.0279427
 0.2084968     0.0302847
 0.2253385     0.0326318
 0.2431240     0.0349757
 0.2618744     0.0373082
 0.2816109     0.0396210
 0.3023546     0.0419059
 0.3241267     0.0441547
 0.3469482     0.0463590
 0.3708402     0.0485107
 0.3958239     0.0506016
 0.4219204     0.0526234
 0.4491474     0.0545667
 0.4774408     0.0563967
 0.5066556     0.0580530
 0.5366429     0.0594740
 0.5672538     0.0605984
 0.5983397     0.0613646
 0.6297517     0.0617110
 0.6613410     0.0615762
 0.6929588     0.0608988
 0.7244563     0.0596171
 0.7556847     0.0576698
 0.7864953     0.0549952
 0.8167392     0.0515319
 0.8462676     0.0472184
 0.8749318     0.0419933
 0.9025828     0.0357949
 0.9290721     0.0285618
 0.9542507     0.0202325
 0.9779698     0.0107456
 1.0000807     0.0000394
