owl_airfoil
 1.0000    -0.0044
 0.9793    -0.0037
 0.9605    -0.0030
 0.9438    -0.0021
 0.9291    -0.0012
 0.9164    -0.0003
 0.9059    0.0006
 0.8976    0.0014
 0.8915    0.0020
 0.8871    0.0024
 0.8823    0.0028
 0.8742    0.0036
 0.8600    0.0052
 0.8377    0.0078
 0.8074    0.0115
 0.7716    0.0157
 0.7344    0.0200
 0.6987    0.0239
 0.6663    0.0272
 0.6380    0.0298
 0.6135    0.0319
 0.5922    0.0334
 0.5728    0.0346
 0.5541    0.0356
 0.5346    0.0364
 0.5132    0.0370
 0.4891    0.0370
 0.4623    0.0363
 0.4330    0.0344
 0.4022    0.0313
 0.3711    0.0273
 0.3407    0.0227
 0.3124    0.0177
 0.2870    0.0127
 0.2651    0.0082
 0.2467    0.0041
 0.2311    0.0007
 0.2167    -0.0025
 0.2012    -0.0057
 0.1831    -0.0093
 0.1619    -0.0131
 0.1389    -0.0166
 0.1156    -0.0194
 0.0938    -0.0210
 0.0752    -0.0210
 0.0609    -0.0194
 0.0508    -0.0167
 0.0439    -0.0138
 0.0393    -0.0110
 0.0365    -0.0079
 0.0355    -0.0041
 0.0355    -0.0041
 0.0362    -0.0011
 0.0381    0.0021
 0.0414    0.0055
 0.0463    0.0091
 0.0529    0.0128
 0.0612    0.0166
 0.0715    0.0204
 0.0836    0.0241
 0.0976    0.0278
 0.1135    0.0312
 0.1312    0.0343
 0.1506    0.0371
 0.1716    0.0396
 0.1940    0.0417
 0.2175    0.0434
 0.2420    0.0448
 0.2672    0.0459
 0.2927    0.0469
 0.3186    0.0477
 0.3446    0.0484
 0.3707    0.0489
 0.3968    0.0493
 0.4231    0.0495
 0.4493    0.0496
 0.4757    0.0494
 0.5021    0.0489
 0.5287    0.0482
 0.5554    0.0471
 0.5821    0.0456
 0.6090    0.0436
 0.6358    0.0413
 0.6626    0.0385
 0.6892    0.0352
 0.7154    0.0317
 0.7413    0.0280
 0.7665    0.0241
 0.7909    0.0202
 0.8145    0.0164
 0.8371    0.0128
 0.8585    0.0095
 0.8787    0.0065
 0.8976    0.0040
 0.9151    0.0018
 0.9312    0.0001
 0.9459    -0.0013
 0.9593    -0.0023
 0.9714    -0.0031
 0.9822    -0.0037
 0.9917    -0.0041
 1.0000    -0.0044
