NTX-3_15
 1.0  -0.000147 
 0.999819  -9.8e-05 
 0.999281  4.8e-05 
 0.998393  0.000288 
 0.997157  0.000619 
 0.995571  0.001043 
 0.993632  0.001556 
 0.991337  0.002154 
 0.98869  0.002832 
 0.985689  0.003591 
 0.98233  0.004428 
 0.978613  0.005332 
 0.974546  0.0063 
 0.970135  0.007334 
 0.965374  0.008436 
 0.960262  0.009599 
 0.954807  0.010819 
 0.949008  0.012101 
 0.942856  0.013443 
 0.936349  0.014827 
 0.929502  0.016243 
 0.922323  0.017697 
 0.914809  0.01919 
 0.906961  0.020709 
 0.898793  0.022251 
 0.890309  0.023826 
 0.881493  0.025432 
 0.872343  0.027046 
 0.862878  0.02865 
 0.853114  0.03025 
 0.84305  0.031846 
 0.832689  0.03342 
 0.822058  0.034967 
 0.811169  0.036505 
 0.800005  0.038041 
 0.788558  0.039549 
 0.776847  0.041007 
 0.764893  0.042414 
 0.752701  0.043768 
 0.740286  0.04505 
 0.727684  0.046261 
 0.714909  0.047428 
 0.701943  0.048559 
 0.688785  0.049631 
 0.67546  0.050635 
 0.661976  0.051588 
 0.648313  0.052482 
 0.634476  0.053275 
 0.620512  0.053945 
 0.606454  0.054512 
 0.592298  0.054983 
 0.578059  0.055331 
 0.563785  0.055554 
 0.5495  0.055688 
 0.535186  0.055747 
 0.520851  0.0557 
 0.506544  0.055545 
 0.492291  0.055323 
 0.47807  0.05506 
 0.463874  0.054734 
 0.449736  0.05434 
 0.435664  0.053914 
 0.421625  0.053455 
 0.407623  0.052918 
 0.393714  0.052293 
 0.379922  0.051623 
 0.366217  0.050928 
 0.352591  0.050167 
 0.339094  0.049328 
 0.325747  0.048453 
 0.312514  0.047551 
 0.299396  0.046574 
 0.286456  0.045509 
 0.273725  0.044411 
 0.261161  0.043304 
 0.248752  0.042143 
 0.236553  0.040911 
 0.224591  0.039656 
 0.212824  0.038396 
 0.201247  0.037079 
 0.189926  0.035689 
 0.178893  0.034288 
 0.168097  0.032904 
 0.157521  0.031483 
 0.147228  0.030004 
 0.137249  0.028523 
 0.127532  0.027064 
 0.118065  0.025566 
 0.108923  0.024005 
 0.100144  0.022452 
 0.091674  0.020939 
 0.083495  0.019406 
 0.075685  0.017837 
 0.068275  0.016312 
 0.061192  0.014866 
 0.054409  0.013425 
 0.048009  0.011958 
 0.042033  0.010548 
 0.036411  0.009232 
 0.031115  0.007939 
 0.026235  0.006643 
 0.021808  0.005437 
 0.017748  0.004361 
 0.014031  0.00333 
 0.01076  0.002323 
 0.007961  0.001459 
 0.005513  0.000763 
 0.003408  9e-05 
 0.001851  -0.000566 
 0.000892  -0.000964 
 0.000334  -0.00099 
 4.5e-05  -0.000732 
 2.4e-05  -0.000275 
 0.000295  0.000359 
 0.000851  0.001167 
 0.001683  0.002109 
 0.002846  0.003143 
 0.004416  0.004293 
 0.006448  0.005628 
 0.008987  0.007254 
 0.012007  0.009391 
 0.015214  0.012241 
 0.018201  0.015627 
 0.020941  0.019123 
 0.023738  0.022596 
 0.026714  0.026263 
 0.029643  0.030257 
 0.03231  0.03437 
 0.034803  0.038343 
 0.037296  0.042154 
 0.039793  0.045852 
 0.042248  0.049354 
 0.044754  0.05252 
 0.047492  0.055326 
 0.050596  0.057869 
 0.054102  0.060273 
 0.057982  0.062633 
 0.062184  0.065008 
 0.066634  0.067411 
 0.071282  0.069806 
 0.076133  0.072143 
 0.081226  0.074422 
 0.086557  0.076678 
 0.092089  0.078913 
 0.097815  0.081091 
 0.103762  0.083209 
 0.109933  0.085295 
 0.116291  0.087355 
 0.12283  0.089356 
 0.129574  0.091294 
 0.136524  0.093201 
 0.14364  0.095082 
 0.150902  0.0969 
 0.158337  0.098637 
 0.165954  0.100314 
 0.173728  0.101939 
 0.181644  0.103485 
 0.189726  0.104937 
 0.197984  0.106321 
 0.206386  0.107645 
 0.214919  0.108878 
 0.223612  0.110002 
 0.232487  0.111047 
 0.241516  0.112041 
 0.25067  0.112971 
 0.259952  0.113816 
 0.269372  0.114584 
 0.27891  0.115283 
 0.288558  0.115892 
 0.298334  0.116404 
 0.308251  0.116845 
 0.31828  0.117237 
 0.328391  0.117563 
 0.338592  0.117806 
 0.348888  0.117979 
 0.359255  0.118093 
 0.369669  0.118123 
 0.380145  0.118044 
 0.390704  0.117867 
 0.401336  0.11761 
 0.412028  0.117269 
 0.422787  0.116839 
 0.433613  0.116344 
 0.44447  0.115794 
 0.455334  0.115158 
 0.466227  0.114405 
 0.47718  0.113554 
 0.488184  0.112636 
 0.499214  0.111657 
 0.510264  0.110605 
 0.521337  0.109491 
 0.532411  0.108327 
 0.543467  0.107097 
 0.554515  0.105779 
 0.565578  0.10439 
 0.576642  0.102957 
 0.587683  0.101481 
 0.598698  0.099953 
 0.60969  0.098386 
 0.620636  0.096796 
 0.631507  0.095169 
 0.642307  0.093481 
 0.653052  0.091736 
 0.663737  0.089953 
 0.674343  0.088132 
 0.684873  0.086262 
 0.695336  0.084354 
 0.705719  0.082432 
 0.715999  0.080495 
 0.726168  0.07853 
 0.73623  0.076545 
 0.74617  0.074552 
 0.755965  0.07254 
 0.765618  0.070486 
 0.775151  0.068394 
 0.784566  0.066287 
 0.793847  0.064179 
 0.802983  0.06207 
 0.811968  0.059972 
 0.820779  0.057894 
 0.829387  0.055822 
 0.83779  0.053729 
 0.846006  0.051606 
 0.854039  0.049462 
 0.861885  0.047298 
 0.86955  0.045109 
 0.877047  0.042904 
 0.884375  0.040704 
 0.891518  0.038518 
 0.89847  0.036341 
 0.905237  0.034178 
 0.911814  0.032043 
 0.918188  0.029938 
 0.924356  0.027859 
 0.930326  0.025811 
 0.936098  0.023811 
 0.941656  0.021868 
 0.946993  0.019981 
 0.952109  0.018155 
 0.956994  0.016401 
 0.961636  0.014718 
 0.966031  0.0131 
 0.970186  0.011549 
 0.974099  0.010077 
 0.97776  0.008692 
 0.981164  0.007395 
 0.984308  0.00619 
 0.987189  0.005085 
 0.989794  0.004087 
 0.992116  0.003193 
 0.994153  0.002405 
 0.995901  0.001731 
 0.997349  0.001173 
 0.998489  0.000732 
 0.999318  0.000411 
 0.999827  0.000213 
 1.0  0.000146 
